Feature.ID	p.value	rab.all	rab.win.0	rab.win.1	diff.btw	diff.win	effect	overlap	Taxon	Confidence
0ca15455c2e1a0902e77cddf819d263a	0.0039593001859072165	7.397836935689998	7.862557358008182	1.5290140632466667	-6.0543393870769036	5.66120541676599	-0.9025686492364254	0.15680000216316328	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__Flavisolibacter; s__	0.8669273705785635
df024cea47358f866162eb06eb130109	0.0030389549681358622	1.5818471640227836	7.024652216872072	-0.22983589169506402	-6.727247363627942	5.042322012430326	-1.2181797895206432	0.1325734879644373	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__; s__	0.7306407340980711
4c5cb99b37c7e6425ce17cb5e1d02856	0.047754370244451214	3.4138403001308113	7.371630034648585	0.6488841882388012	-5.929148537296961	6.154467065532056	-0.8442669386451733	0.18476304913386618	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales	0.9441309634378697
2f07342d5e9cfccc392e4748d91e7534	0.0010171347555047283	1.3247457795778264	-0.42373331219966204	7.97288400854545	7.539714549681829	5.662616774648284	1.1924628313948227	0.13720000255400483	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae	0.9954273306785882
a6421254cace61747e9f2318eba8a62b	1.6661072268288522e-4	2.2085942369169818	8.664291690012538	-0.025143254085147504	-7.946850342405445	5.300279553619461	-1.333355871932398	0.10880000336212202	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria	0.9976545474686453
2553e8df6ec901e443d9f4ed5f7ea2fe	3.2512063610708636e-5	14.750093304655216	14.444509201427405	15.09997186654742	1.0551880208546969	2.0773886327186757	0.5146907542949957	0.22595481034339923	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Halomonadaceae; g__Halomonas	0.7019970824093934
625c41922eda38aeb2ebbc31796030a1	0.011641566143573886	1.4367712865651745	6.696215277269646	-0.2099427219887673	-6.045622141793497	5.19887663111386	-1.0562177761180975	0.15920000212169294	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__; s__	0.828113877968466
025409fbc839be3116249b119c19f732	9.544539589281244e-4	2.082309772593822	7.351086661625528	-0.13710855626377416	-6.825203579316022	4.653728218965406	-1.364334396284711	0.10357928769961997	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__Ellin5290; f__; g__; s__	0.8999449553645966
db838459661929076ae7e152ead7776f	1.9642173272251994e-5	13.985049338361687	13.668112242053885	14.335751520234453	1.091079370588301	2.1203943389166886	0.5392388902399333	0.2188000013709588	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Halomonadaceae; g__Halomonas; s__nitritophilus	0.7610644930834454
fa97231b44ee96f3fb4e1e486abf8997	0.0010313361586432265	6.972689368832209	8.03805751967488	0.8123706695045794	-6.806939230249109	5.6988578876673	-1.0591552188421058	0.10500000350270405	k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales	0.8440005451680669
1841ee823229139c0c6a027c7a5defb5	1.6765229842244293e-5	2.064686993509537	7.646428371636368	-0.21899230018561155	-7.377337531145589	4.1777566647269175	-1.6337264642602698	0.08218356790147079	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__	0.8614795267280629
dd1ffee4e018bb17762d026e6566417a	6.190153982872417e-4	7.631437665143842	8.395071602080332	2.5546097601799094	-5.6191993883042155	5.041159027093189	-0.9946938346321841	0.06998600830278634	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium	0.8657594632140372
57021d666f19c7d2a2d0c7a871083e2b	0.006949576105212304	1.4255581886669866	7.586174047894157	-0.2042133059764275	-6.832802802161468	5.677066099604332	-1.09305722501947	0.1595680884973161	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae	0.9987013273203217
c099fdd8c1008e1387bc3fd73613ae3b	0.002769612310618749	2.872645520621279	0.2318605957907831	8.518959245779325	7.337332852279622	6.3321336655932345	1.0414150417692063	0.12537492786082882	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria	0.9974345592880084
18e134d13ba12f860f04bf54a44105c9	0.010711647404280893	6.296485903571025	0.6149412799899103	7.46201687754537	6.199156312687189	5.772001133362126	0.9390126285287304	0.12200000294073671	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales	0.9202840876019874
c39a6d71ced31f741a67415a5e520380	0.001228501562816014	1.495264605640342	-0.3370332615217837	7.970751011710532	7.378148580813179	5.8753751424279095	1.1615449067516794	0.13340000264263174	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales	0.9926226325195818
df6cb87cc048790ec9e103817d9cb0d8	0.03574975114724194	8.899575991842868	9.78249160455741	7.9667984379114705	-1.7531390287837958	0.9826759155666203	-1.6943313586327458	0.019796061406411592	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__Steroidobacter; s__	0.8041530568943753
806b1cba24e133da304fcc3e0ec13943	0.0010853664049693147	1.6041686684671959	-0.31219113046290303	7.443496902842326	6.971911497120488	5.2701922823708065	1.2226131128598714	0.12400000288456785	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__WD2101; f__; g__; s__	0.9985035838274716
add45f05768b6eb0f3a5ef96ae090e26	2.750008773126806e-4	5.3262244499232505	7.637808600522703	0.4350979996533617	-6.781573158860651	4.53339116570084	-1.317948629762415	0.07058588827591575	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__	0.7099320417222287
c526c8990a566d51b1bde97f74998443	1.8330019078988507e-4	2.0090460032314086	-0.22779278348470733	8.705737756682867	8.097554944395444	5.671126059562653	1.3201549442752136	0.10937812771536545	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae	0.9752196248453396
a115010070577433958317db5918d0cc	7.482896508993449e-5	1.8025029873488982	7.596163789409529	-0.21308957644251514	-7.285867593533199	4.836742224243531	-1.3615149189077504	0.11040000330577869	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae	0.9989808416545326
b0c4fa1baa2e49f3f17145c7efc2651b	2.119648991569745e-4	7.288776760200756	7.942674533557186	0.9048375867614205	-6.793163631240946	5.960973914882825	-0.9923291533077389	0.18416316911758956	k__Bacteria; p__Chloroflexi; c__Ellin6529; o__; f__; g__; s__	0.8695555520974758
0c3af964b82646e246c0d44b80d24bd7	0.001535620074854051	1.2828102870898892	-0.42729470750972354	7.746853705377477	7.162196563696205	5.6488866960247455	1.1636784333862944	0.13977204808656	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__	0.7966789697900675
c93a72bfb638cd2580a0f808024faf42	3.4090207998609976e-8	2.1014619277893436	-0.47122034683590286	8.138724550090606	8.182025843964922	3.6767053828683425	2.100688032509056	0.05838832902647954	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__; g__; s__	0.9975208994231912
8675fb8de2b053921601421695ba301b	0.0051590031406350614	3.386653843110749	7.291937598589476	0.46724505295532737	-6.014433716219078	5.274853399525384	-1.018551694375817	0.12220000293503909	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes	0.7255885156752397
d3d6ed6be9f8f44a9b3def7210966713	0.0474149995378768	1.0945979637217444	-0.43023472335362634	5.787150068759978	5.311437684835122	5.065412233238909	0.9448732604832145	0.16316736858157846	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Roseococcus; s__	0.7846250992214762
6affd0fab45b43e123de593f8ec113bf	0.001009000072063657	6.550013395356794	8.24194581280096	0.8984293230261748	-7.16885060078327	5.026203071892084	-1.2514063335777457	0.06580000588630362	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__OR-59; s__	0.9153429859356061
80db2ebcf75704429ed3e89f3bc09ffe	0.0036048977199694535	1.7594024638427062	6.235794255423943	-0.25146436160770236	-6.199534481544165	4.377299750174027	-1.3119231938167413	0.11000000331971344	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__; s__	0.9815578485490749
19f0845137969d888b7170808afc247b	1.491504300607652e-4	2.083577521968592	7.543259208116944	-0.10338048651613185	-7.2150410304870265	4.673584577578025	-1.3675211709636999	0.11777644777531594	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15	0.8893360376441992
53f4b0f9931ada72eb2d22e85b1be9b9	6.541612203299522e-4	2.2232308897423696	7.173680242136676	-0.04396075537176003	-6.587537527624783	4.731839749034647	-1.2622559693200768	0.11217756773084087	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__	0.7290986851118323
925679c28b342b16dd1a43c3d84f860b	7.514567729053354e-6	7.974947325638585	8.539523030834658	2.1342031692529124	-6.403785207175535	5.515562134946442	-0.9524210985038599	0.13760000254495275	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__	0.9964755222818993
074bfe2ddfbc18aa4600ae8d4fef8481	0.011570071777759098	2.223071575568519	6.35455451895411	0.07977700441238866	-6.029624031741574	4.860059400924904	-1.0889105447300929	0.134773047999926	k__Bacteria; p__Bacteroidetes	0.9868490978243003
8447c301e34fdeec6560c9624fec33b3	5.716546007557843e-4	1.4652484282669818	-0.4090205566496081	7.440489687666617	7.1715844870938446	5.214231620214908	1.2806122740908679	0.11780000306476401	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__	0.9797379642497687
a941bce77788bd82c94c9deaf34301a8	1.688924842105561e-10	6.61127695037678	8.584787943456055	0.2168160787679092	-8.543826016453847	3.7022226020422675	-2.199243427204915	0.016996624760936337	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__Ellin6075; g__; s__	0.992352821675321
cf54f0be43340093520afc72ddd6d75a	0.0016989221418998843	3.3589847612605324	7.30556880543117	0.3739380200027469	-6.423077872497326	5.153689806794953	-1.1454465305663382	0.10380000354920313	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae	0.9980944315426733
d57489dfc7dfe705dc703cbe431ecfd0	8.08549661692111e-5	7.231654750183534	8.115764007071611	0.7481242181925811	-7.148550771578456	5.041104779271185	-1.2335852777010605	0.07978404795909198	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__Ellin6075; g__; s__	0.914557297743933
0b7cf7715c1a0170e3cf6719fb267c49	7.775188991806731e-6	4.2607451273983195	7.31469464094633	0.10073902057234285	-6.992020893649407	3.9277301848830195	-1.7052408427631924	0.04679065033602825	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira; s__	0.7865730551110827
31d6d11764a190b9431300562770e6c8	0.028960943140059148	1.6029110402200297	6.385397573755211	-0.11719254808225976	-5.854722991304287	5.189060762425641	-1.0183282704272272	0.16456708861502248	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15	0.8670811091310042
2cbab5dea7ef70cd325772888edae0a2	6.338153247714398e-9	5.31104019207158	7.686822531037291	-0.0310486072867171	-7.550990946405875	3.4866203916480565	-2.0302126456593	0.04059189145021778	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__	0.9915911362894566
4848d44c19e194d84808fc3cb1a66b23	0.014711733800747652	1.7673713381538319	6.049529508727849	-0.1300516861446841	-5.517278179873592	4.714085706823804	-1.0652451611223723	0.1431713681498611	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__; g__; s__	0.91128169121485
df6b6c5e9449eb843f953eb8484e0f30	4.563187647871226e-7	2.407089107484685	8.198547372646082	-0.2257282535948999	-8.10301178893933	3.607133284844373	-2.1173189676611957	0.06160000632004845	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__	0.7423714849096691
ca3ea67f44aabbb6b5a9a10ea0f1b7e2	5.569634576984065e-5	1.572687424651689	-0.4421672197636699	8.178021985135608	7.787511743489788	5.051255186893641	1.4178611108965082	0.10920000334788406	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__Flavisolibacter; s__	0.824266037813522
0f228a76d4a17d6c055c22561e5c479d	1.5277087583075166e-6	5.463354742624633	7.425192597224283	0.7179721461786137	-6.529681426654023	3.5811615477496623	-1.7038484497806978	0.01919618204015471	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae	0.7173570925962401
b95162579fc53d4cff8208cf630a28b5	0.028820264923738976	6.04353561152375	7.107679968568979	1.2453143019675164	-5.386773481153761	5.216257316593725	-0.9127160753554021	0.11817636777913117	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__; g__; s__	0.9745483704043973
83822f14d6ac5b3f21cd8c721cfe9379	4.6705168527281875e-4	1.748662647241014	7.766246409343431	-0.2540538912543582	-7.243285871810758	4.8313139951786335	-1.3539993790061136	0.11497700775093458	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__	0.7350741832644765
e97b205572fa106f74cbec296bdb6bcf	0.003561944381645307	1.1752486817566528	-0.45103476640418805	7.519836398608875	7.043698112732463	5.865999848063576	1.08329544558829	0.15660000216667452	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae	0.9656072512315342
cf003fbba00b8fbd41fa6a54db232389	2.2481880363548684e-6	2.345943073703391	-0.21403838201834624	8.696759111619528	8.33673962184785	4.793454808837828	1.5808182586778594	0.07700000495982755	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__	0.9943956885290409
61fcd5ae5dab7a540f629ebcb1305bee	0.0026505977381880317	2.275326850978643	6.786217277124664	-0.001775850074016816	-6.369199247030292	4.687557602351336	-1.2618103828044633	0.10017996770184608	k__Bacteria; p__Proteobacteria	0.9390261156763706
ac9e8c1024990a8576d4c79971486efc	2.838842494889395e-6	3.307399394898483	7.657686334182798	0.10175136978453381	-7.3038381399114805	4.030597499820379	-1.677494010643764	0.062200006254516105	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6	0.7390745479256529
115fa6cb4d68c933376bd96843d9bbfd	0.007289455163603016	1.6264447469733403	7.1727858334763095	-0.11541193915442172	-6.623496376344128	5.505817373103164	-1.0990480758310082	0.16156768854381412	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae	0.9947472599421663
42ab1d9d0fd3dad2dcd0ec457d58e682	0.004248725046292116	9.251876119413378	10.10893132421528	7.812417682945253	-2.4030193497428805	1.8443960825087489	-1.1756423014345931	0.05260000748161509	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__DA101; s__	0.8173804666585921
236ad43dcb915ee5760dbcd3ed0d3f6f	0.003184868635096089	1.6014790488292316	6.863273708206995	-0.23464922708125258	-6.395385715072644	4.921404642351011	-1.2038776001883158	0.12977404792177502	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae	0.9978859892052689
c598b682931645c8d318219b09316e21	0.0026290958139801508	1.7704144372039048	6.915573042601773	-0.2193127287847556	-6.6251437866404475	4.652612354836629	-1.3248137140466971	0.10957808771631007	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae	0.9643021506923749
fe5780586a16c02ccf7004ff0f3086e3	0.02270001968807963	1.1631995258958767	-0.4252634148039611	6.598597750407634	6.156211425561908	5.404070874530047	1.0249440967247545	0.1529694083498252	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__DA101; s__	0.9337735312205769
44d0ae1e506074e36b84e4a6d0fc59ac	0.012319818780056356	7.641708051256593	8.00108826839925	6.66765935613141	-1.3793574173056449	4.268969262056117	-0.6845011256451161	0.11300000321756705	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__WD2101; f__; g__; s__	0.9993306320499862
727fefbc55648f1481f7ab3c749124f9	0.0019636251640172183	6.596138757745442	7.571737378868049	1.1358599579757414	-6.091375730512737	4.942048839321603	-1.0921825502333438	0.07338532816144809	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15	0.9240139078539513
7772d49ddc5e15c96c3f0d4d47c05437	0.006398113902733229	5.854984204457032	7.089899979653331	0.6049846903307223	-6.0523923195013625	5.288696045505979	-1.0215812570643612	0.14400000240675814	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales	0.9993378226946797
82ff989ede2321e93dcb0ac6d6127990	4.800456180709154e-5	2.0676649833206646	8.60977698886706	-0.09569732835377565	-8.151831040084366	4.9910096022351995	-1.4414146537340642	0.10297940769935916	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales	0.7265903327323162
0a22118b2ed3a7eea05d3d96ac79dc3c	2.301546836117015e-6	7.1891249094822856	8.104658740083693	0.3238690341028043	-7.655277977854924	4.345065274904621	-1.5762980314984236	0.057188569128701024	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae	0.9444310065424245
4908c10a8c212f012909e074026eac01	1.423822628231223e-5	2.37940571160771	7.876659102916859	-0.1199292993901313	-7.541748819026707	4.146601829180373	-1.6546271416886922	0.07898420798035566	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria	0.9227295441179499
58cc7bc7db1bd88c554d25d20721bbf9	0.027695566540017046	2.05365837313429	0.12707364053348869	8.027895231585946	6.814755665604825	6.745865642385871	0.8813342108988262	0.17976404899970733	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales	0.9887029663484669
ced712204e2e55220eb4eafa249d3746	6.7615453711234356e-12	7.3637241947303425	8.326533211194597	0.22008522531422692	-8.080173372045344	3.346883787140655	-2.262901938979148	0.015200026989002077	k__Bacteria; p__Gemmatimonadetes; c__Gemm-1; o__; f__; g__; s__	0.7363348634932816
6a8455b9bb7fc0e059225052614e134d	0.002828152972621404	1.675831482103641	6.807101213760672	-0.16978736309347653	-6.497053028838408	4.813493946144406	-1.2408662890016926	0.1307738479366795	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__mb2424; g__; s__	0.7428800849941215
3882df43374c4d647c02bb95fc46c3ed	1.6240935763813984e-5	13.260338833362304	12.997683489338929	13.868274843733527	1.1360221127457528	2.1530100166580466	0.5070948048882614	0.2618000010271095	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales	0.713530242471837
01a5253ff41fdc3e8e15eb2f5c2a3189	0.036038620138605246	8.22753662346062	8.900713787766435	7.4301530205758946	-1.5454874297254166	1.0143238539279276	-1.4092041370278139	0.013197391664892293	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6	0.995127494379842
93450f59b0111e6c095ae1650595e965	0.005143210800069308	2.244521587424961	0.13059114519499104	8.260238027950313	7.063258762673852	6.470102818876713	0.9666962647720971	0.14497100818471054	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__Gemmatimonadales; f__Ellin5301; g__; s__	0.987454482314473
65a21fd58bf3a71eb5c39d5dfe7a13bb	4.508116098006456e-6	7.300366684105354	8.512601506142904	0.8016151986563553	-7.625035743649624	4.8238732334206516	-1.4182008424262353	0.037600010648603105	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__; s__	0.9334616928183584
67be51c70b522fd74f81887691ef6546	0.03358892756906738	5.376038602112703	0.7760350300049481	6.816995518231109	5.477283533427142	5.2800305698054135	0.9406090960762252	0.11700000308937701	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9337070293845802
80838ae51108314b1d9a7200d966e173	0.026203810981074264	1.5155121869035586	7.391110456331026	0.011116271398035948	-6.6052542080802255	6.259366829546394	-0.9386561589056078	0.18780000170566247	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__OR-59; s__	0.9390182304849729
65eb7a1c999c65253f97bd50a22c56c4	0.032603147412570435	1.8934880059416228	7.348980663944615	0.11991994814471063	-6.441352465542752	5.912957369244108	-0.9762783541759505	0.16316736858157846	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae	0.9194890644682489
609f6ccf921a7d46841ba6d40df1e0db	0.0013347609187341816	2.060938381279227	7.106806332935356	-0.13970084206167854	-6.694974339944143	4.591053510310849	-1.3164349457803524	0.12220000293503909	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae	0.9899659794107699
8b0c5e66a756679809099bcc86a30da1	3.106584464677306e-10	7.009524696560322	7.7933084642494395	0.4155416319467111	-7.400066970030007	3.592473026954572	-1.933065681696184	0.00580007141670523	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__	0.970689065615491
09ce575acde3700868394c06d918a804	6.064636291339325e-11	2.9595580652094906	8.44144130280598	-0.23123621172108066	-8.530180703579532	2.947035767050375	-2.8200611019309925	0.02659469629690263	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__SC-I-84; f__; g__; s__	0.7884893889638414
95f0f54bd3e6db878c030e6586e64766	2.1528797348311673e-8	7.651065091082293	8.589951014496833	1.062040447148755	-7.530622520209016	4.604544619100065	-1.4608146925178507	0.02859429528083568	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__Flavisolibacter; s__	0.7312363686304679
befc3f8762a41da30b9da12ba8ed722f	1.3556674170556942e-5	7.714334728464886	8.32877723923708	1.1026711679573804	-7.039414598796902	5.290055607098143	-1.1369114817353183	0.09800000378976365	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae	0.964882872212042
4af1aec0bc1916ec4278ae23b3aeb735	0.007319852122933735	7.905045321375867	9.044229635152888	2.246709339026844	-5.945275729095092	6.024298897687119	-0.8178475613468406	0.16036792851581946	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae	0.9454647141249529
b39245b4ce1ad3d6a98937b544d54e6d	0.031467828043240546	5.192835650500532	7.063261554944246	0.6224899048385328	-5.898338508720583	5.83373515386626	-0.8937230147732043	0.1638000020454665	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__WD2101; f__; g__; s__	0.9996349024561442
